projectId,userId,time,x,y,z,1d_signal,timestamp
SCAI-SENSEI,user_sensei_103,1667897889.874,-525,1697,453,2675,2022-11-08 08:58:09.874000072
SCAI-SENSEI,user_sensei_103,1667897890.074,-928,2319,-248,3495,2022-11-08 08:58:10.073999882
SCAI-SENSEI,user_sensei_103,1667897890.274,-508,2292,-1148,3948,2022-11-08 08:58:10.273999929
SCAI-SENSEI,user_sensei_103,1667897890.474,-799,1932,-867,3598,2022-11-08 08:58:10.473999977
SCAI-SENSEI,user_sensei_103,1667897890.674,-650,1811,-400,2861,2022-11-08 08:58:10.674000025
SCAI-SENSEI,user_sensei_103,1667897890.874,-797,1546,-144,2487,2022-11-08 08:58:10.874000072
SCAI-SENSEI,user_sensei_103,1667897891.074,-950,1680,629,3259,2022-11-08 08:58:11.073999882
SCAI-SENSEI,user_sensei_103,1667897891.274,-877,1563,608,3048,2022-11-08 08:58:11.273999929
SCAI-SENSEI,user_sensei_103,1667897891.474,-929,1630,771,3330,2022-11-08 08:58:11.473999977
SCAI-SENSEI,user_sensei_103,1667897891.674,-908,1684,719,3311,2022-11-08 08:58:11.674000025
SCAI-SENSEI,user_sensei_103,1667897891.874,-891,1657,685,3233,2022-11-08 08:58:11.874000072
SCAI-SENSEI,user_sensei_103,1667897892.074,-922,1701,718,3341,2022-11-08 08:58:12.073999882
SCAI-SENSEI,user_sensei_103,1667897892.274,-908,1666,680,3254,2022-11-08 08:58:12.273999929
SCAI-SENSEI,user_sensei_103,1667897892.474,-886,1712,672,3270,2022-11-08 08:58:12.473999977
SCAI-SENSEI,user_sensei_103,1667897892.674,-873,1718,652,3243,2022-11-08 08:58:12.674000025
SCAI-SENSEI,user_sensei_103,1667897892.874,-877,1717,707,3301,2022-11-08 08:58:12.874000072
SCAI-SENSEI,user_sensei_103,1667897893.074,-899,1709,691,3299,2022-11-08 08:58:13.073999882
SCAI-SENSEI,user_sensei_103,1667897893.274,-885,1684,680,3249,2022-11-08 08:58:13.273999929
SCAI-SENSEI,user_sensei_103,1667897893.474,-894,1711,695,3300,2022-11-08 08:58:13.473999977
SCAI-SENSEI,user_sensei_103,1667897893.674,-889,1701,681,3271,2022-11-08 08:58:13.674000025
SCAI-SENSEI,user_sensei_103,1667897893.874,-901,1706,701,3308,2022-11-08 08:58:13.874000072
SCAI-SENSEI,user_sensei_103,1667897894.074,-772,1597,530,2899,2022-11-08 08:58:14.073999882
SCAI-SENSEI,user_sensei_103,1667897894.274,-561,1259,328,2148,2022-11-08 08:58:14.273999929
SCAI-SENSEI,user_sensei_103,1667897894.474,-410,911,-377,1698,2022-11-08 08:58:14.473999977
SCAI-SENSEI,user_sensei_103,1667897894.674,-1403,4236,-187,5826,2022-11-08 08:58:14.674000025
SCAI-SENSEI,user_sensei_103,1667897894.874,-392,261,57,710,2022-11-08 08:58:14.874000072
SCAI-SENSEI,user_sensei_103,1667897895.074,-848,1639,612,3099,2022-11-08 08:58:15.073999882
SCAI-SENSEI,user_sensei_103,1667897895.274,-1017,1777,750,3544,2022-11-08 08:58:15.273999929
SCAI-SENSEI,user_sensei_103,1667897895.474,-951,1617,679,3247,2022-11-08 08:58:15.473999977
SCAI-SENSEI,user_sensei_103,1667897895.674,-977,1393,806,3176,2022-11-08 08:58:15.674000025
SCAI-SENSEI,user_sensei_103,1667897895.874,-1100,1513,1115,3728,2022-11-08 08:58:15.874000072
SCAI-SENSEI,user_sensei_103,1667897896.074,-954,1476,1085,3515,2022-11-08 08:58:16.073999882
SCAI-SENSEI,user_sensei_103,1667897896.274,-936,1559,1125,3620,2022-11-08 08:58:16.273999929
SCAI-SENSEI,user_sensei_103,1667897896.474,-899,1433,1095,3427,2022-11-08 08:58:16.473999977
SCAI-SENSEI,user_sensei_103,1667897896.674,-913,1444,1079,3436,2022-11-08 08:58:16.674000025
SCAI-SENSEI,user_sensei_103,1667897896.874,-895,1469,1105,3469,2022-11-08 08:58:16.874000072
SCAI-SENSEI,user_sensei_103,1667897897.074,-881,1461,1149,3491,2022-11-08 08:58:17.073999882
SCAI-SENSEI,user_sensei_103,1667897897.274,-898,1517,1075,3490,2022-11-08 08:58:17.273999929
SCAI-SENSEI,user_sensei_103,1667897897.474,-877,1424,1152,3453,2022-11-08 08:58:17.473999977
SCAI-SENSEI,user_sensei_103,1667897897.674,-888,1449,1162,3499,2022-11-08 08:58:17.674000025
SCAI-SENSEI,user_sensei_103,1667897897.874,-884,1496,1115,3495,2022-11-08 08:58:17.874000072
SCAI-SENSEI,user_sensei_103,1667897898.074,-894,1447,1154,3495,2022-11-08 08:58:18.073999882
SCAI-SENSEI,user_sensei_103,1667897898.274,-864,1436,1136,3436,2022-11-08 08:58:18.273999929
SCAI-SENSEI,user_sensei_103,1667897898.474,-843,1453,1143,3439,2022-11-08 08:58:18.473999977
SCAI-SENSEI,user_sensei_103,1667897898.674,-892,1480,1139,3511,2022-11-08 08:58:18.674000025
SCAI-SENSEI,user_sensei_103,1667897898.874,-869,1215,1173,3257,2022-11-08 08:58:18.874000072
SCAI-SENSEI,user_sensei_103,1667897899.074,-854,1960,807,3621,2022-11-08 08:58:19.073999882
SCAI-SENSEI,user_sensei_103,1667897899.274,-767,1789,530,3086,2022-11-08 08:58:19.273999929
SCAI-SENSEI,user_sensei_103,1667897899.474,-915,2068,145,3128,2022-11-08 08:58:19.473999977
SCAI-SENSEI,user_sensei_103,1667897899.674,-675,2181,-925,3781,2022-11-08 08:58:19.674000025
SCAI-SENSEI,user_sensei_103,1667897899.874,-501,2204,-875,3580,2022-11-08 08:58:19.874000072
SCAI-SENSEI,user_sensei_103,1667897900.074,-354,1710,-153,2217,2022-11-08 08:58:20.073999882
SCAI-SENSEI,user_sensei_103,1667897900.274,-1098,722,74,1894,2022-11-08 08:58:20.273999929
SCAI-SENSEI,user_sensei_103,1667897900.474,-977,1077,168,2222,2022-11-08 08:58:20.473999977
SCAI-SENSEI,user_sensei_103,1667897900.674,-474,1785,547,2806,2022-11-08 08:58:20.674000025
SCAI-SENSEI,user_sensei_103,1667897900.874,-624,1996,583,3203,2022-11-08 08:58:20.874000072
SCAI-SENSEI,user_sensei_103,1667897901.074,-972,1166,536,2674,2022-11-08 08:58:21.073999882
SCAI-SENSEI,user_sensei_103,1667897901.274,-1053,1433,468,2954,2022-11-08 08:58:21.273999929
SCAI-SENSEI,user_sensei_103,1667897901.474,-771,1883,584,3238,2022-11-08 08:58:21.473999977
SCAI-SENSEI,user_sensei_103,1667897901.674,-859,2615,416,3890,2022-11-08 08:58:21.674000025
SCAI-SENSEI,user_sensei_103,1667897901.874,-819,2105,537,3461,2022-11-08 08:58:21.874000072
SCAI-SENSEI,user_sensei_103,1667897902.074,-568,1872,503,2943,2022-11-08 08:58:22.073999882
SCAI-SENSEI,user_sensei_103,1667897902.274,-935,1829,300,3064,2022-11-08 08:58:22.273999929
SCAI-SENSEI,user_sensei_103,1667897902.474,-1089,1882,844,3815,2022-11-08 08:58:22.473999977
SCAI-SENSEI,user_sensei_103,1667897902.674,-859,1800,638,3297,2022-11-08 08:58:22.674000025
SCAI-SENSEI,user_sensei_103,1667897902.874,-918,1730,439,3087,2022-11-08 08:58:22.874000072
SCAI-SENSEI,user_sensei_103,1667897903.074,-803,1800,633,3236,2022-11-08 08:58:23.073999882
SCAI-SENSEI,user_sensei_103,1667897903.274,-824,1823,735,3382,2022-11-08 08:58:23.273999929
SCAI-SENSEI,user_sensei_103,1667897903.474,-811,1803,647,3261,2022-11-08 08:58:23.473999977
SCAI-SENSEI,user_sensei_103,1667897903.674,-822,1813,598,3233,2022-11-08 08:58:23.674000025
SCAI-SENSEI,user_sensei_103,1667897903.874,-871,1732,641,3244,2022-11-08 08:58:23.874000072
SCAI-SENSEI,user_sensei_103,1667897904.074,-893,1715,662,3270,2022-11-08 08:58:24.073999882
SCAI-SENSEI,user_sensei_103,1667897904.274,-985,1676,686,3347,2022-11-08 08:58:24.273999929
SCAI-SENSEI,user_sensei_103,1667897904.474,-848,1796,545,3189,2022-11-08 08:58:24.473999977
SCAI-SENSEI,user_sensei_103,1667897904.674,-855,1735,570,3160,2022-11-08 08:58:24.674000025
SCAI-SENSEI,user_sensei_103,1667897904.874,-905,1739,574,3218,2022-11-08 08:58:24.874000072
SCAI-SENSEI,user_sensei_103,1667897905.074,-912,1743,578,3233,2022-11-08 08:58:25.073999882
SCAI-SENSEI,user_sensei_103,1667897905.274,-897,1721,567,3185,2022-11-08 08:58:25.273999929
SCAI-SENSEI,user_sensei_103,1667897905.474,-855,1798,566,3219,2022-11-08 08:58:25.473999977
SCAI-SENSEI,user_sensei_103,1667897905.674,-1015,1676,586,3277,2022-11-08 08:58:25.674000025
SCAI-SENSEI,user_sensei_103,1667897905.874,-894,1702,649,3245,2022-11-08 08:58:25.874000072
SCAI-SENSEI,user_sensei_103,1667897906.074,-808,1705,787,3300,2022-11-08 08:58:26.073999882
SCAI-SENSEI,user_sensei_103,1667897906.274,-740,1761,805,3306,2022-11-08 08:58:26.273999929
SCAI-SENSEI,user_sensei_103,1667897906.474,-691,1728,776,3195,2022-11-08 08:58:26.473999977
SCAI-SENSEI,user_sensei_103,1667897906.674,-648,1774,774,3196,2022-11-08 08:58:26.674000025
SCAI-SENSEI,user_sensei_103,1667897906.874,-692,1819,762,3273,2022-11-08 08:58:26.874000072
SCAI-SENSEI,user_sensei_103,1667897907.074,-602,1811,688,3101,2022-11-08 08:58:27.073999882
SCAI-SENSEI,user_sensei_103,1667897907.274,-561,1843,705,3109,2022-11-08 08:58:27.273999929
SCAI-SENSEI,user_sensei_103,1667897907.474,-518,1752,849,3119,2022-11-08 08:58:27.473999977
SCAI-SENSEI,user_sensei_103,1667897907.674,-475,1758,912,3145,2022-11-08 08:58:27.674000025
SCAI-SENSEI,user_sensei_103,1667897907.874,-579,1731,793,3103,2022-11-08 08:58:27.874000072
SCAI-SENSEI,user_sensei_103,1667897908.074,-870,1862,881,3613,2022-11-08 08:58:28.073999882
SCAI-SENSEI,user_sensei_103,1667897908.274,-771,1627,731,3129,2022-11-08 08:58:28.273999929
SCAI-SENSEI,user_sensei_103,1667897908.474,-863,1786,720,3369,2022-11-08 08:58:28.473999977
SCAI-SENSEI,user_sensei_103,1667897908.674,-825,1737,873,3435,2022-11-08 08:58:28.674000025
SCAI-SENSEI,user_sensei_103,1667897908.874,-582,1793,634,3009,2022-11-08 08:58:28.874000072
SCAI-SENSEI,user_sensei_103,1667897909.074,-661,1877,582,3120,2022-11-08 08:58:29.073999882
SCAI-SENSEI,user_sensei_103,1667897909.274,-652,1835,600,3087,2022-11-08 08:58:29.273999929
SCAI-SENSEI,user_sensei_103,1667897909.474,-721,1825,585,3131,2022-11-08 08:58:29.473999977
SCAI-SENSEI,user_sensei_103,1667897909.674,-699,1800,560,3059,2022-11-08 08:58:29.674000025
SCAI-SENSEI,user_sensei_103,1667897909.874,-698,1881,462,3041,2022-11-08 08:58:29.874000072
SCAI-SENSEI,user_sensei_103,1667897910.074,-704,1802,518,3024,2022-11-08 08:58:30.073999882
SCAI-SENSEI,user_sensei_103,1667897910.274,-629,1877,430,2936,2022-11-08 08:58:30.273999929
SCAI-SENSEI,user_sensei_103,1667897910.474,-752,1845,603,3200,2022-11-08 08:58:30.473999977
SCAI-SENSEI,user_sensei_103,1667897910.674,-754,1793,599,3146,2022-11-08 08:58:30.674000025
SCAI-SENSEI,user_sensei_103,1667897910.874,-724,1809,599,3132,2022-11-08 08:58:30.874000072
SCAI-SENSEI,user_sensei_103,1667897911.074,-693,1822,469,2984,2022-11-08 08:58:31.073999882
SCAI-SENSEI,user_sensei_103,1667897911.274,-758,1872,496,3126,2022-11-08 08:58:31.273999929
SCAI-SENSEI,user_sensei_103,1667897911.474,-784,1796,496,3076,2022-11-08 08:58:31.473999977
SCAI-SENSEI,user_sensei_103,1667897911.674,-728,1821,483,3032,2022-11-08 08:58:31.674000025
SCAI-SENSEI,user_sensei_103,1667897911.874,-719,1855,483,3057,2022-11-08 08:58:31.874000072
SCAI-SENSEI,user_sensei_103,1667897912.074,-616,1788,432,2836,2022-11-08 08:58:32.073999882
SCAI-SENSEI,user_sensei_103,1667897912.274,-697,1834,553,3084,2022-11-08 08:58:32.273999929
SCAI-SENSEI,user_sensei_103,1667897912.474,-777,1783,472,3032,2022-11-08 08:58:32.473999977
SCAI-SENSEI,user_sensei_103,1667897912.674,-776,1841,458,3075,2022-11-08 08:58:32.674000025
SCAI-SENSEI,user_sensei_103,1667897912.874,-733,1853,460,3046,2022-11-08 08:58:32.874000072
SCAI-SENSEI,user_sensei_103,1667897913.074,-686,1878,305,2869,2022-11-08 08:58:33.073999882
SCAI-SENSEI,user_sensei_103,1667897913.274,-728,1899,289,2916,2022-11-08 08:58:33.273999929
SCAI-SENSEI,user_sensei_103,1667897913.474,-685,1915,387,2987,2022-11-08 08:58:33.473999977
SCAI-SENSEI,user_sensei_103,1667897913.674,-732,1881,398,3011,2022-11-08 08:58:33.674000025
SCAI-SENSEI,user_sensei_103,1667897913.874,-738,1866,423,3027,2022-11-08 08:58:33.874000072
SCAI-SENSEI,user_sensei_103,1667897914.074,-755,1845,446,3046,2022-11-08 08:58:34.073999882
SCAI-SENSEI,user_sensei_103,1667897914.274,-754,1843,467,3064,2022-11-08 08:58:34.273999929
SCAI-SENSEI,user_sensei_103,1667897914.474,-774,1855,442,3071,2022-11-08 08:58:34.473999977
SCAI-SENSEI,user_sensei_103,1667897914.674,-736,1835,476,3047,2022-11-08 08:58:34.674000025
SCAI-SENSEI,user_sensei_103,1667897914.874,-758,1845,408,3011,2022-11-08 08:58:34.874000072
SCAI-SENSEI,user_sensei_103,1667897915.074,-778,1865,412,3055,2022-11-08 08:58:35.073999882
SCAI-SENSEI,user_sensei_103,1667897915.274,-778,1853,409,3040,2022-11-08 08:58:35.273999929
SCAI-SENSEI,user_sensei_103,1667897915.474,-776,1856,409,3041,2022-11-08 08:58:35.473999977
SCAI-SENSEI,user_sensei_103,1667897915.674,-778,1857,428,3063,2022-11-08 08:58:35.674000025
SCAI-SENSEI,user_sensei_103,1667897915.874,-752,1831,461,3044,2022-11-08 08:58:35.874000072
SCAI-SENSEI,user_sensei_103,1667897916.074,-719,1821,488,3028,2022-11-08 08:58:36.073999882
SCAI-SENSEI,user_sensei_103,1667897916.274,-718,1828,511,3057,2022-11-08 08:58:36.273999929
SCAI-SENSEI,user_sensei_103,1667897916.474,-735,1841,513,3089,2022-11-08 08:58:36.473999977
SCAI-SENSEI,user_sensei_103,1667897916.674,-749,1822,536,3107,2022-11-08 08:58:36.674000025
SCAI-SENSEI,user_sensei_103,1667897916.874,-745,1830,515,3090,2022-11-08 08:58:36.874000072
SCAI-SENSEI,user_sensei_103,1667897917.074,-765,1844,454,3063,2022-11-08 08:58:37.073999882
SCAI-SENSEI,user_sensei_103,1667897917.274,-782,1835,485,3102,2022-11-08 08:58:37.273999929
SCAI-SENSEI,user_sensei_103,1667897917.474,-785,1814,501,3100,2022-11-08 08:58:37.473999977
SCAI-SENSEI,user_sensei_103,1667897917.674,-767,1865,471,3103,2022-11-08 08:58:37.674000025
SCAI-SENSEI,user_sensei_103,1667897917.874,-694,1875,445,3014,2022-11-08 08:58:37.874000072
SCAI-SENSEI,user_sensei_103,1667897918.074,-520,1887,382,2789,2022-11-08 08:58:38.073999882
SCAI-SENSEI,user_sensei_103,1667897918.274,-607,1870,433,2910,2022-11-08 08:58:38.273999929
SCAI-SENSEI,user_sensei_103,1667897918.474,-603,1971,568,3142,2022-11-08 08:58:38.473999977
SCAI-SENSEI,user_sensei_103,1667897918.674,-722,1762,703,3187,2022-11-08 08:58:38.674000025
SCAI-SENSEI,user_sensei_103,1667897918.874,-703,1799,676,3178,2022-11-08 08:58:38.874000072
SCAI-SENSEI,user_sensei_103,1667897919.074,-764,1823,665,3252,2022-11-08 08:58:39.073999882
SCAI-SENSEI,user_sensei_103,1667897919.274,-708,1743,679,3130,2022-11-08 08:58:39.273999929
SCAI-SENSEI,user_sensei_103,1667897919.474,-764,1785,670,3219,2022-11-08 08:58:39.473999977
SCAI-SENSEI,user_sensei_103,1667897919.674,-770,1756,681,3207,2022-11-08 08:58:39.674000025
SCAI-SENSEI,user_sensei_103,1667897919.874,-802,1755,654,3211,2022-11-08 08:58:39.874000072
SCAI-SENSEI,user_sensei_103,1667897920.074,-805,1747,709,3261,2022-11-08 08:58:40.073999882
SCAI-SENSEI,user_sensei_103,1667897920.274,-739,1779,799,3317,2022-11-08 08:58:40.273999929
SCAI-SENSEI,user_sensei_103,1667897920.474,-485,1759,647,2891,2022-11-08 08:58:40.473999977
SCAI-SENSEI,user_sensei_103,1667897920.674,-483,1869,641,2993,2022-11-08 08:58:40.674000025
SCAI-SENSEI,user_sensei_103,1667897920.874,-486,1853,631,2970,2022-11-08 08:58:40.874000072
SCAI-SENSEI,user_sensei_103,1667897921.074,-553,1867,653,3073,2022-11-08 08:58:41.073999882
SCAI-SENSEI,user_sensei_103,1667897921.274,-517,1869,618,3004,2022-11-08 08:58:41.273999929
SCAI-SENSEI,user_sensei_103,1667897921.474,-581,1856,667,3104,2022-11-08 08:58:41.473999977
SCAI-SENSEI,user_sensei_103,1667897921.674,-599,1863,681,3143,2022-11-08 08:58:41.674000025
SCAI-SENSEI,user_sensei_103,1667897921.874,-582,1833,675,3090,2022-11-08 08:58:41.874000072
SCAI-SENSEI,user_sensei_103,1667897922.074,-585,1828,616,3029,2022-11-08 08:58:42.073999882
SCAI-SENSEI,user_sensei_103,1667897922.274,-609,1862,556,3027,2022-11-08 08:58:42.273999929
SCAI-SENSEI,user_sensei_103,1667897922.474,-646,1871,623,3140,2022-11-08 08:58:42.473999977
SCAI-SENSEI,user_sensei_103,1667897922.674,-687,1793,663,3143,2022-11-08 08:58:42.674000025
SCAI-SENSEI,user_sensei_103,1667897922.874,-675,1817,605,3097,2022-11-08 08:58:42.874000072
SCAI-SENSEI,user_sensei_103,1667897923.074,-654,1941,412,3007,2022-11-08 08:58:43.073999882
SCAI-SENSEI,user_sensei_103,1667897923.274,-598,1918,320,2836,2022-11-08 08:58:43.273999929
SCAI-SENSEI,user_sensei_103,1667897923.474,-565,1938,303,2806,2022-11-08 08:58:43.473999977
SCAI-SENSEI,user_sensei_103,1667897923.674,-535,1928,248,2711,2022-11-08 08:58:43.674000025
SCAI-SENSEI,user_sensei_103,1667897923.874,-574,1979,239,2792,2022-11-08 08:58:43.874000072
SCAI-SENSEI,user_sensei_103,1667897924.074,-624,1934,288,2846,2022-11-08 08:58:44.073999882
SCAI-SENSEI,user_sensei_103,1667897924.274,-649,1932,264,2845,2022-11-08 08:58:44.273999929
SCAI-SENSEI,user_sensei_103,1667897924.474,-593,1868,560,3021,2022-11-08 08:58:44.473999977
SCAI-SENSEI,user_sensei_103,1667897924.674,-617,1823,550,2990,2022-11-08 08:58:44.674000025
SCAI-SENSEI,user_sensei_103,1667897924.874,-635,1867,547,3049,2022-11-08 08:58:44.874000072
SCAI-SENSEI,user_sensei_103,1667897925.074,-613,1912,425,2950,2022-11-08 08:58:45.073999882
SCAI-SENSEI,user_sensei_103,1667897925.274,-629,1911,425,2965,2022-11-08 08:58:45.273999929
SCAI-SENSEI,user_sensei_103,1667897925.474,-609,1922,363,2894,2022-11-08 08:58:45.473999977
SCAI-SENSEI,user_sensei_103,1667897925.674,-729,1897,376,3002,2022-11-08 08:58:45.674000025
SCAI-SENSEI,user_sensei_103,1667897925.874,-651,1922,348,2921,2022-11-08 08:58:45.874000072
